Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Q-value	Score	Reporter intensity 0	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity not corrected 0	Reporter intensity not corrected 1	Reporter intensity not corrected 2	Reporter intensity not corrected 3	Reporter intensity not corrected 4	Reporter intensity not corrected 5	Reporter intensity count 0	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Intensity	MS/MS Count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Acetyl (K) site IDs	Deamidation (NQ) site IDs	Oxidation (M) site IDs	Acetyl (K) site positions	Deamidation (NQ) site positions	Oxidation (M) site positions
Q9DCN2	Q9DCN2	5	5	5	NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form	Cyb5r3	>Q9DCN2 NADH-cytochrome b5 reductase 3 OS=Mus musculus OX=10090 GN=Cyb5r3 PE=1 SV=3	1	5	5	5	17.3	17.3	17.3	34.127	301	301	2.71	2	1	1	3	0	41.338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1480	560;1221;3061;3386;3610	True;True;True;True;True	610;1322;3361;3711;3953	887;888;1932;4836;5335;5336;5656	917;918;1994;4974;5481;5482;5810	918;1994;4974;5481;5810	3236;3237;3238;3239;3240	130		42;115;120;154;295	146	
Q9DCS3	Q9DCS3	5	5	5	Trans-2-enoyl-CoA reductase, mitochondrial	Mecr	>Q9DCS3 Enoyl-[acyl-carrier-protein] reductase, mitochondrial OS=Mus musculus OX=10090 GN=Mecr PE=1 SV=2	1	5	5	5	12.6	12.6	12.6	40.342	373	373	2.5	3		6	1	0	44.073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1481	545;1900;2118;2442;3176	True;True;True;True;True	594;2067;2300;2661;2662;3485	861;3016;3017;3344;3854;3855;3856;3857;3858;5028	890;3115;3116;3451;3974;3975;3976;3977;3978;5169	890;3116;3451;3978;5169	3241;3242;3243;3244;3245		386	222;248;252;267;317		244
Q9DCT8;Q6Q6R3	Q9DCT8	4;1	4;1	3;1	Cysteine-rich protein 2	Crip2	>Q9DCT8 Cysteine-rich protein 2 OS=Mus musculus OX=10090 GN=Crip2 PE=1 SV=1	2	4	4	3	17.8	17.8	13	22.727	208	208;243	2.83	2		1	3	0	28.671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1482	360;903;3554;3572	True;True;True;True	394;978;3895;3914	605;606;1407;5581;5582;5606	625;626;1442;5733;5734;5758	626;1442;5733;5758	1459;3246;3247;3248			10;23;31;144		
Q9DCW4	Q9DCW4	2	2	2	Electron transfer flavoprotein subunit beta	Etfb	>Q9DCW4 Electron transfer flavoprotein subunit beta OS=Mus musculus OX=10090 GN=Etfb PE=1 SV=3	1	2	2	2	7.1	7.1	7.1	27.623	255	255	1.67	1	2			0	14.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1483	768;3473	True;True	831;3804	1204;1205;5458	1237;1238;5606	1238;5606	3249;3250			110;116		
Q9DCX2	Q9DCX2	6	6	6	ATP synthase subunit d, mitochondrial	Atp5h	>Q9DCX2 ATP synthase subunit d, mitochondrial OS=Mus musculus OX=10090 GN=Atp5h PE=1 SV=3	1	6	6	6	31.7	31.7	31.7	18.749	161	161	2.78		3	5	1	0	81.213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1484	232;233;1588;2649;3713;3734	True;True;True;True;True;True	252;253;1724;2893;4068;4091	385;386;387;2521;2522;4181;4182;5812;5840	399;400;401;2601;2602;4307;4308;5969;5997	399;401;2602;4308;5969;5997	3251;3252;3253;3254;3255			63;72;78;95;117		
Q9EP69	Q9EP69	2	2	2	Phosphatidylinositide phosphatase SAC1	Sacm1l	>Q9EP69 Phosphatidylinositide phosphatase SAC1 OS=Mus musculus OX=10090 GN=Sacm1l PE=1 SV=1	1	2	2	2	3.4	3.4	3.4	66.943	587	587	1.5	1	1			0	15.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1485	3685;3749	True;True	4034;4107	5764;5860	5918;6017	5918;6017	3256;3257			273;483		
Q9EP71	Q9EP71	3	3	3	Ankycorbin	Rai14	>Q9EP71 Ankycorbin OS=Mus musculus OX=10090 GN=Rai14 PE=1 SV=1	1	3	3	3	3.4	3.4	3.4	108.85	979	979	3.17	1		2	3	0	43.662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1486	1797;2754;2755	True;True;True	1956;3010;3011;3012	2866;4359;4360;4361;4362;4363	2962;4489;4490;4491;4492;4493	2962;4489;4492	3258;3259;3260	236		444;935;936	926	
Q9EP89	Q9EP89	4	4	4	Serine beta-lactamase-like protein LACTB, mitochondrial	Lactb	>Q9EP89 Serine beta-lactamase-like protein LACTB, mitochondrial OS=Mus musculus OX=10090 GN=Lactb PE=1 SV=1	1	4	4	4	6.5	6.5	6.5	60.705	551	551	3	1		2	2	0	35.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1487	169;271;996;1445	True;True;True;True	183;294;1078;1561	272;452;1563;1564;2280	277;467;1602;1603;2355	277;467;1602;2355	3261;3262;3263;3264		387	223;270;346;383		351
Q9EPL8	Q9EPL8	2	2	2	Importin-7	Ipo7	>Q9EPL8 Importin-7 OS=Mus musculus OX=10090 GN=Ipo7 PE=1 SV=2	1	2	2	2	1.6	1.6	1.6	119.49	1038	1038	3.5			1	1	0	15.633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1488	2413;3501	True;True	2617;3835	3791;5496	3911;5646	3911;5646	3265;3266		388	312;1013		1010
Q9EPL9	Q9EPL9	2	2	2	Peroxisomal acyl-coenzyme A oxidase 3	Acox3	>Q9EPL9 Peroxisomal acyl-coenzyme A oxidase 3 OS=Mus musculus OX=10090 GN=Acox3 PE=1 SV=2	1	2	2	2	2	2	2	78.403	700	700	2.5		1	1		0	11.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1489	1336;2847	True;True	1444;3120	2100;4497	2168;4627	2168;4627	3267;3268			142;537		
Q9ESE1;Q9EPN1	Q9ESE1;Q9EPN1	1;1	1;1	1;1	Lipopolysaccharide-responsive and beige-like anchor protein;Neurobeachin	Lrba;Nbea	>Q9ESE1 Lipopolysaccharide-responsive and beige-like anchor protein OS=Mus musculus OX=10090 GN=Lrba PE=1 SV=1;>Q9EPN1 Neurobeachin OS=Mus musculus OX=10090 GN=Nbea PE=1 SV=1	2	1	1	1	0.3	0.3	0.3	317.06	2856	2856;2936	1	1				0.006605	5.6646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1490	1107	True	1193	1730	1779	1779	3269			284		
Q9EPT5	Q9EPT5	1	1	1	Solute carrier organic anion transporter family member 2A1	Slco2a1	>Q9EPT5 Solute carrier organic anion transporter family member 2A1 OS=Mus musculus OX=10090 GN=Slco2a1 PE=1 SV=2	1	1	1	1	1.4	1.4	1.4	70.146	643	643	4				1	0.0084361	5.6179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1491	3041	True	3338	4806	4944	4944	3270			61		
Q9EQ06	Q9EQ06	1	1	1	Estradiol 17-beta-dehydrogenase 11	Hsd17b11	>Q9EQ06 Estradiol 17-beta-dehydrogenase 11 OS=Mus musculus OX=10090 GN=Hsd17b11 PE=1 SV=1	1	1	1	1	3	3	3	32.88	298	298	3			2		0	7.9166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1492	665	True	723	1046;1047	1077;1078	1078	3271			105		
Q9EQ20	Q9EQ20	3	3	3	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	Aldh6a1	>Q9EQ20 Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Mus musculus OX=10090 GN=Aldh6a1 PE=1 SV=1	1	3	3	3	4.9	4.9	4.9	57.915	535	535	2.86		1	6		0	54.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1493	80;984;3527	True;True;True	82;83;1066;3866	110;111;112;113;1542;1543;5540	111;112;113;114;1581;1582;5692	114;1581;5692	3272;3273;3274		389	52;76;87		79
Q9EQ61	Q9EQ61	1	1	1	Pescadillo homolog	Pes1	>Q9EQ61 Pescadillo homolog OS=Mus musculus OX=10090 GN=Pes1 PE=1 SV=1	1	1	1	1	2.2	2.2	2.2	67.795	584	584	2		1			0	9.0772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1494	3143	True	3451	4979	5120	5120	3275			152		
Q9EQG3	Q9EQG3	1	1	1	Sciellin	Scel	>Q9EQG3 Sciellin OS=Mus musculus OX=10090 GN=Scel PE=1 SV=2	1	1	1	1	1.4	1.4	1.4	72.971	652	652	2		1			0	7.2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1495	1149	True	1241	1802	1856	1856	3276			342		
Q9EQH2	Q9EQH2	1	1	1	Endoplasmic reticulum aminopeptidase 1	Erap1	>Q9EQH2 Endoplasmic reticulum aminopeptidase 1 OS=Mus musculus OX=10090 GN=Erap1 PE=1 SV=2	1	1	1	1	0.8	0.8	0.8	106.6	930	930	1	1				0.0088889	5.5617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1496	3733	True	4090	5839	5996	5996	3277			460		
Q9EQH3	Q9EQH3	6	6	6	Vacuolar protein sorting-associated protein 35	Vps35	>Q9EQH3 Vacuolar protein sorting-associated protein 35 OS=Mus musculus OX=10090 GN=Vps35 PE=1 SV=1	1	6	6	6	4.9	4.9	4.9	91.712	796	796	2.5		3	3		0	49.041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1497	1790;2494;2529;2601;2602;3503	True;True;True;True;True;True	1947;2727;2767;2843;2844;3837	2837;3953;4008;4109;4110;5498	2930;4075;4132;4234;4235;5648	2930;4075;4132;4234;4235;5648	3278;3279;3280;3281;3282	131	390	38;515;685;694;701	686	697
Q9EQK5	Q9EQK5	1	1	1	Major vault protein	Mvp	>Q9EQK5 Major vault protein OS=Mus musculus OX=10090 GN=Mvp PE=1 SV=4	1	1	1	1	1.4	1.4	1.4	95.923	861	861	3			1		1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1498	1262	True	1366	1986	2049	2049	3283			444		
Q9EQP2	Q9EQP2	4	3	3	EH domain-containing protein 4	Ehd4	>Q9EQP2 EH domain-containing protein 4 OS=Mus musculus OX=10090 GN=Ehd4 PE=1 SV=1	1	4	3	3	7.6	6.3	6.3	61.48	541	541	2.25		3	1		0	26.969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1499	931;1603;2054;3594	False;True;True;True	1009;1742;2234;3937	1453;1454;2551;3258;5635;5636	1489;1490;1491;2634;3362;5789;5790	1490;2634;3362;5790	2233;3284;3285;3286		391	35;223;378;471		233
Q9EQU5	Q9EQU5	2	2	2	Protein SET	Set	>Q9EQU5 Protein SET OS=Mus musculus OX=10090 GN=Set PE=1 SV=1	1	2	2	2	7.3	7.3	7.3	33.377	289	289	3			3		0	14.491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1500	2632;2862	True;True	2876;3138	4155;4156;4522	4280;4281;4652	4281;4652	3287;3288			23;35		
Q9ER00	Q9ER00	1	1	1	Syntaxin-12	Stx12	>Q9ER00 Syntaxin-12 OS=Mus musculus OX=10090 GN=Stx12 PE=1 SV=1	1	1	1	1	2.6	2.6	2.6	31.195	274	274	1	1				0.0060606	5.6995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1501	42	True	43	59	59	59	3289			245		
Q9ER72	Q9ER72	1	1	1	Cysteine--tRNA ligase, cytoplasmic	Cars	>Q9ER72 Cysteine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Cars PE=1 SV=2	1	1	1	1	1.2	1.2	1.2	94.859	831	831	2		1			0.0030769	6.0388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1502	2327	True	2517	3650	3767	3767	3290			231		
Q9ERA6	Q9ERA6	1	1	1	Tuftelin-interacting protein 11	Tfip11	>Q9ERA6 Tuftelin-interacting protein 11 OS=Mus musculus OX=10090 GN=Tfip11 PE=1 SV=1	1	1	1	1	1.6	1.6	1.6	96.304	838	838	2		1			0	7.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1503	546	True	595	862	891	891	3291			70		
Q9ERG0	Q9ERG0	1	1	1	LIM domain and actin-binding protein 1	Lima1	>Q9ERG0 LIM domain and actin-binding protein 1 OS=Mus musculus OX=10090 GN=Lima1 PE=1 SV=3	1	1	1	1	1.6	1.6	1.6	84.059	753	753	3			1		0	7.642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1504	66	True	68	93	94	94	3292			127		
Q9ERK4	Q9ERK4	1	1	1	Exportin-2	Cse1l	>Q9ERK4 Exportin-2 OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1	1	1	1	1	0.8	0.8	0.8	110.45	971	971	4				1	0	6.8106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1505	3091	True	3394	4894	5033	5033	3293			158		
Q9ERU3	Q9ERU3	4	4	4	Zinc finger protein 22	Znf22	>Q9ERU3 Zinc finger protein 22 OS=Mus musculus OX=10090 GN=Znf22 PE=1 SV=2	1	4	4	4	18.6	18.6	18.6	27.294	237	237	2.43	3	1		3	0	41.858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1506	1061;1524;2863;2903	True;True;True;True	1145;1652;3139;3140;3185	1658;2415;4523;4524;4525;4526;4590	1698;2491;4653;4654;4655;4656;4721	1698;2491;4656;4721	3294;3295;3296	237		18;74;137	16	
Q9ES28	Q9ES28	1	1	1	Rho guanine nucleotide exchange factor 7	Arhgef7	>Q9ES28 Rho guanine nucleotide exchange factor 7 OS=Mus musculus OX=10090 GN=Arhgef7 PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	97.055	862	862	2		1			0.0048815	5.7902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1507	1974	True	2150	3146	3248	3248	3297			829		
Q9ES97	Q9ES97	1	1	1	Reticulon-3	Rtn3	>Q9ES97 Reticulon-3 OS=Mus musculus OX=10090 GN=Rtn3 PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	103.88	964	964	2		1			0	7.2546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1508	544	True	593	860	889	889	3298			945		
Q9ESD7	Q9ESD7	2	1	1	Dysferlin	Dysf	>Q9ESD7 Dysferlin OS=Mus musculus OX=10090 GN=Dysf PE=1 SV=3	1	2	1	1	0.8	0.4	0.4	237.91	2090	2090	2		1			0.0066534	5.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1509	2741;3556	False;True	2997;3897	4315;5584	4441;5736	4441;5736	2055;3299			252;1863		
Q9ESJ0	Q9ESJ0	1	1	1	Exportin-4	Xpo4	>Q9ESJ0 Exportin-4 OS=Mus musculus OX=10090 GN=Xpo4 PE=1 SV=2	1	1	1	1	0.6	0.6	0.6	129.98	1151	1151	1	1				0.0088106	5.5249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1510	414	True	455	682	704	704	3300			418		
Q9EST5	Q9EST5	1	1	1	Acidic leucine-rich nuclear phosphoprotein 32 family member B	Anp32b	>Q9EST5 Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Mus musculus OX=10090 GN=Anp32b PE=1 SV=1	1	1	1	1	3.7	3.7	3.7	31.078	272	272	2		1			0	7.5233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1511	471	True	513	759	786	786	3301			110		
Q9ESU6	Q9ESU6	2	2	2	Bromodomain-containing protein 4	Brd4	>Q9ESU6 Bromodomain-containing protein 4 OS=Mus musculus OX=10090 GN=Brd4 PE=1 SV=2	1	2	2	2	1.7	1.7	1.7	155.89	1400	1400	3.33		1		2	0	15.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1512	846;1699	True;True	917;1850	1322;2708;2709	1356;2800;2801	1356;2800	3302;3303			330;334		
Q9ET01	Q9ET01	1	1	1	Glycogen phosphorylase, liver form	Pygl	>Q9ET01 Glycogen phosphorylase, liver form OS=Mus musculus OX=10090 GN=Pygl PE=1 SV=4	1	1	1	1	1.2	1.2	1.2	97.462	850	850	1	2				0.003108	6.0748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1513	3336	True	3655	5255;5256	5398;5399	5398	3304			724		
Q9JHI5	Q9JHI5	2	2	2	Isovaleryl-CoA dehydrogenase, mitochondrial	Ivd	>Q9JHI5 Isovaleryl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ivd PE=1 SV=1	1	2	2	2	5.7	5.7	5.7	46.325	424	424	3	2		1	4	0	25.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1514	249;1202	True;True	269;1301;1302	413;414;1905;1906;1907;1908;1909	427;428;1967;1968;1969;1970;1971	427;1969	3305;3306		392	76;239		232
Q9JHK5	Q9JHK5	1	1	1	Pleckstrin	Plek	>Q9JHK5 Pleckstrin OS=Mus musculus OX=10090 GN=Plek PE=1 SV=1	1	1	1	1	4	4	4	39.9	350	350	4				1	0	9.4836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1515	1259	True	1361	1978	2040	2040	3307			64		
Q9JHL1	Q9JHL1	2	2	2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	Slc9a3r2	>Q9JHL1 Na(+)/H(+) exchange regulatory cofactor NHE-RF2 OS=Mus musculus OX=10090 GN=Slc9a3r2 PE=1 SV=2	1	2	2	2	8.9	8.9	8.9	37.402	337	337	2		3			0	15.515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1516	1040;1223	True;True	1124;1324	1632;1633;1934	1671;1672;1996	1672;1996	3308;3309			29;169		
Q9JHR7	Q9JHR7	3	3	3	Insulin-degrading enzyme	Ide	>Q9JHR7 Insulin-degrading enzyme OS=Mus musculus OX=10090 GN=Ide PE=1 SV=1	1	3	3	3	2.5	2.5	2.5	117.77	1019	1019	2	1	2	1		0	18.121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1517	1301;1631;1880	True;True;True	1406;1774;2044	2043;2044;2600;2987	2107;2108;2687;3084	2107;2687;3084	3310;3311;3312			308;436;899		
Q9JHU4	Q9JHU4	13	13	13	Cytoplasmic dynein 1 heavy chain 1	Dync1h1	>Q9JHU4 Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus OX=10090 GN=Dync1h1 PE=1 SV=2	1	13	13	13	2.6	2.6	2.6	532.04	4644	4644	2.4	3	9	5	3	0	108.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1518	84;134;952;1265;1339;1543;2096;2104;2611;2996;3098;3343;3541	True;True;True;True;True;True;True;True;True;True;True;True;True	87;144;1030;1031;1369;1447;1671;2278;2286;2854;3288;3402;3665;3882	119;120;121;217;1487;1488;1489;1490;1989;2104;2440;3315;3326;4123;4735;4736;4905;5272;5562;5563	120;121;122;222;1524;1525;1526;1527;2052;2172;2518;3422;3433;4248;4870;4871;5044;5418;5714;5715	120;222;1526;2052;2172;2518;3422;3433;4248;4870;5044;5418;5714	3313;3314;3315;3316;3317;3318;3319;3320;3321;3322;3323;3324;3325	238	393	622;792;1097;1113;1647;2031;2861;2964;3223;3725;4087;4285;4290	627	4294
Q9JHW4	Q9JHW4	1	1	1	Selenocysteine-specific elongation factor	Eefsec	>Q9JHW4 Selenocysteine-specific elongation factor OS=Mus musculus OX=10090 GN=Eefsec PE=1 SV=2	1	1	1	1	1.5	1.5	1.5	63.538	583	583	3			1		0	6.4227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1519	1472	True	1592	2327	2402	2402	3326			141		
Q9JI39	Q9JI39	1	1	1	ATP-binding cassette sub-family B member 10, mitochondrial	Abcb10	>Q9JI39 ATP-binding cassette sub-family B member 10, mitochondrial OS=Mus musculus OX=10090 GN=Abcb10 PE=1 SV=1	1	1	1	1	1.4	1.4	1.4	77.187	715	715	2		1			0	6.8912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1520	2695	True	2944	4248	4374	4374	3327			230		
Q9JI44	Q9JI44	1	1	1	DNA methyltransferase 1-associated protein 1	Dmap1	>Q9JI44 DNA methyltransferase 1-associated protein 1 OS=Mus musculus OX=10090 GN=Dmap1 PE=1 SV=1	1	1	1	1	1.7	1.7	1.7	53.129	468	468	4				2	0	6.4354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1521	1679	True	1828	2679;2680	2771;2772	2771	3328			28		
Q9JI75	Q9JI75	1	1	1	Ribosyldihydronicotinamide dehydrogenase [quinone]	Nqo2	>Q9JI75 Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Mus musculus OX=10090 GN=Nqo2 PE=1 SV=3	1	1	1	1	3.5	3.5	3.5	26.248	231	231	2	1		1		0.0031226	6.0917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1522	2902	True	3183;3184	4588;4589	4718;4719;4720	4719	3329	132		23	19	
Q9JIF7	Q9JIF7	2	2	2	Coatomer subunit beta	Copb1	>Q9JIF7 Coatomer subunit beta OS=Mus musculus OX=10090 GN=Copb1 PE=1 SV=1	1	2	2	2	2.7	2.7	2.7	107.06	953	953	1.5	1	1			0	19.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1523	988;3234	True;True	1070;3550	1549;5113	1588;5254	1588;5254	3330;3331			75;378		
Q9JIH2	Q9JIH2	1	1	1	Nuclear pore complex protein Nup50	Nup50	>Q9JIH2 Nuclear pore complex protein Nup50 OS=Mus musculus OX=10090 GN=Nup50 PE=1 SV=3	1	1	1	1	2.6	2.6	2.6	49.485	466	466	3.5			1	1	0	10.116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1524	3460	True	3791	5442;5443	5590;5591	5591	3332			448		
Q9JII6	Q9JII6	2	2	2	Alcohol dehydrogenase [NADP(+)]	Akr1a1	>Q9JII6 Alcohol dehydrogenase [NADP(+)] OS=Mus musculus OX=10090 GN=Akr1a1 PE=1 SV=3	1	2	2	2	8	8	8	36.586	325	325	3		1	2	1	0	43.481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1525	1027;3417	True;True	1111;3742	1611;1612;1613;5374	1650;1651;1652;5521	1650;5521	3333;3334			127;263		
Q9JIK5	Q9JIK5	1	1	1	Nucleolar RNA helicase 2	Ddx21	>Q9JIK5 Nucleolar RNA helicase 2 OS=Mus musculus OX=10090 GN=Ddx21 PE=1 SV=3	1	1	1	1	1.4	1.4	1.4	93.55	851	851	4				1	0	6.4396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1526	1069	True	1153	1674	1722	1722		239;240			820;822	
Q9JIX0	Q9JIX0	1	1	1	Transcription and mRNA export factor ENY2	Eny2	>Q9JIX0 Transcription and mRNA export factor ENY2 OS=Mus musculus OX=10090 GN=Eny2 PE=1 SV=1	1	1	1	1	8.9	8.9	8.9	11.528	101	101	2		1			0.0055172	5.7699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1527	218	True	234	337	343	343	3335			84		
Q9JJ00	Q9JJ00	1	1	1	Phospholipid scramblase 1	Plscr1	>Q9JJ00 Phospholipid scramblase 1 OS=Mus musculus OX=10090 GN=Plscr1 PE=1 SV=1	1	1	1	1	3	3	3	35.914	328	328	2		1			0	6.8734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1528	3642	True	3986	5701	5855	5855	3336			141		
Q9JJE7	Q9JJE7	1	1	1	Fatty acid desaturase 3	Fads3	>Q9JJE7 Fatty acid desaturase 3 OS=Mus musculus OX=10090 GN=Fads3 PE=2 SV=2	1	1	1	1	1.8	1.8	1.8	51.469	449	449	2		1			0	9.0446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1529	732	True	793	1152	1185	1185	3337			356		
Q9JJI8	Q9JJI8	1	1	1	60S ribosomal protein L38	Rpl38	>Q9JJI8 60S ribosomal protein L38 OS=Mus musculus OX=10090 GN=Rpl38 PE=1 SV=3	1	1	1	1	18.6	18.6	18.6	8.2038	70	70	3			1		0	7.0827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1530	2784	True	3048	4406	4536	4536	3338			67		
Q9JJT9	Q9JJT9	1	1	1	Phosphorylated adapter RNA export protein	Phax	>Q9JJT9 Phosphorylated adapter RNA export protein OS=Mus musculus OX=10090 GN=Phax PE=1 SV=1	1	1	1	1	1.8	1.8	1.8	43.247	385	385	4				1	0.0078534	5.6465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1531	3249	True	3566	5133	5274	5274	3339			323		
Q9JJU8	Q9JJU8	1	1	1	SH3 domain-binding glutamic acid-rich-like protein	Sh3bgrl	>Q9JJU8 SH3 domain-binding glutamic acid-rich-like protein OS=Mus musculus OX=10090 GN=Sh3bgrl PE=1 SV=1	1	1	1	1	12.3	12.3	12.3	12.811	114	114	4				1	0	20.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1532	3612	True	3955	5659	5813	5813	3340			17		
Q9JK53	Q9JK53	1	1	1	Prolargin	Prelp	>Q9JK53 Prolargin OS=Mus musculus OX=10090 GN=Prelp PE=1 SV=2	1	1	1	1	2.4	2.4	2.4	43.292	378	378	1	1				1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1533	2440	True	2659	3852	3972	3972	3341		394	273		269
Q9JKF1	Q9JKF1	6	6	6	Ras GTPase-activating-like protein IQGAP1	Iqgap1	>Q9JKF1 Ras GTPase-activating-like protein IQGAP1 OS=Mus musculus OX=10090 GN=Iqgap1 PE=1 SV=2	1	6	6	6	3	3	3	188.74	1657	1657	2.67		3	2	1	0	44.805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1534	1507;1596;1883;2125;2346;3484	True;True;True;True;True;True	1631;1734;2047;2307;2536;3816	2385;2537;2990;3355;3675;5471	2461;2618;3087;3462;3792;5619	2461;2618;3087;3462;3792;5619	3342;3343;3344;3345;3346			806;922;1168;1464;1475		
